JD,Magnitude
2459664.48046076,14.656
2459664.48088076,14.635
2459664.48088076,14.653
2459664.48131076,14.680
2459664.48131076,14.688
2459664.48174076,14.724
2459664.48174076,14.715
2459664.48217076,14.690
2459664.48217076,14.666
2459664.48260076,14.701
2459664.48260076,14.732
2459664.48302076,14.683
2459664.48302076,14.696
2459664.48345076,14.692
2459664.48345076,14.730
2459664.48388076,14.712
2459664.48388076,14.720
2459664.48431076,14.743
2459664.48431076,14.751
2459664.48473076,14.625
2459664.48473076,14.662
2459664.48516076,14.636
2459664.48516076,14.654
2459664.48559076,14.665
2459664.48559076,14.686
2459664.48602076,14.718
2459664.48602076,14.736
2459664.48645076,14.775
2459664.48645076,14.759
2459664.48687076,14.531
2459664.48687076,14.521
2459664.48730076,14.531
2459664.48730076,14.546
2459664.48773076,14.518
2459664.48773076,14.521
2459664.48816076,14.455
2459664.48816076,14.452
2459664.48858076,14.580
2459664.48858076,14.599
2459664.48901076,14.547
2459664.48901076,14.576
2459664.48944076,14.452
2459664.48944076,14.438
2459664.48987076,14.522
2459664.48987076,14.516
2459664.49029076,14.704
2459664.49029076,14.707
2459664.49072076,14.675
2459664.49072076,14.676
2459664.49115076,14.720
2459664.49115076,14.697
2459664.49158076,14.737
2459664.49158076,14.721
2459664.49200076,14.704
2459664.49200076,14.720
2459665.41080076,<16.2
2459670.37580076,<16.2
2459677.38980076,<16.2
2459679.57736076,15.195
2459679.57750076,15.024
2459679.57763076,15.010
2459679.57777076,15.080
2459679.57791076,15.114
2459679.57805076,15.053
2459679.57819076,14.954
2459679.57833076,15.118
2459679.57847076,15.259
2459679.57861076,15.164
2459679.57874076,15.237
2459679.57888076,15.067
2459679.57902076,15.235
2459679.57916076,15.178
2459679.57930076,15.298
2459679.57944076,15.223
2459679.57958076,14.921
2459679.57972076,15.101
2459679.57986076,15.172
2459679.58000076,15.247
2459679.58014076,15.317
2459679.58027076,15.027
2459679.58041076,15.140
2459679.58055076,15.143
2459679.58069076,15.213
2459679.58083076,14.956
2459679.58097076,15.089
2459679.58111076,15.381
2459679.58125076,15.225
2459679.58139076,15.023
2459679.58152076,15.200
2459679.58166076,15.256
2459679.58180076,15.126
2459679.58194076,15.136
2459679.58208076,15.195
2459679.58222076,15.154
2459679.58236076,15.262
2459679.58250076,15.080
2459679.58264076,15.306
2459679.58278076,15.229
2459679.58292076,15.080
2459679.58306076,15.268
2459679.58319076,15.168
2459679.58333076,15.224
2459679.58347076,15.209
2459679.58361076,15.611
2459679.58375076,15.349
2459679.58389076,15.274
2459679.58403076,15.227
2459679.58416076,15.381
2459679.58430076,15.646
2459679.58444076,15.343
2459679.58458076,15.662
2459679.58472076,15.328
2459679.58486076,15.543
2459683.39280076,17.6
2459683.41380076,<16.2
2459699.3938007583,<16.2
2459925.4088007333,<16.2
2459927.416800734,<16.2
2459928.4158007344,<16.2
2459929.424800735,<16.2
2459947.45680074,<16.2
2459951.663800742,<16.2
2459958.6498007444,<16.2
2459958.6501007443,<16.2
2459959.4188007447,<16.2
2459965.3538007466,<16.2
2459995.399800755,14.281
2459995.400100755,14.32
2460010.5564007577,<16.2
2460023.4088007594,<16.20
2460037.37480076,<16.2
2460042.38980076,<16.2
2460051.3428007597,<16.20
2460052.4758007596,<16.2
2460053.3858007593,<16.2
2460065.406800758,<16.2
2460284.4698007316,<16.2
2460295.464800735,<16.2
2460316.356800742,<16.2
2460330.6043007467,<16.2
2460364.573700756,<16.2
2460367.4338007565,<16.2
2460376.4538007583,<16.20
2460378.600800758,<16.2
2460389.5487007597,<16.2
2460399.39680076,<16.2
2460400.37880076,<16.2
2460411.37480076,<16.20
2460417.3858007593,<16.2
2460418.3878007596,<16.2
2460425.3978007585,<16.2
2460430.431400758,<16.2
2460450.4218007545,<16.2
2460451.426800754,<16.2
2460642.4748007297,<16.2
2460673.417800739,<16.2
2460700.611200748,<16.2
