JD,Magnitude
2459181.58821073,14.732
2459181.58895073,14.735
2459181.5897107297,14.742
2459181.5904507297,14.718
2459181.5912207295,14.704
2459181.5919707296,14.673
2459181.59273073,14.675
2459181.5935007297,14.668
2459181.59426073,14.696
2459181.5950407297,14.751
2459181.59579073,14.727
2459181.5965507296,14.745
2459181.59732073,14.74
2459181.5980707295,14.726
2459181.5988107296,14.832
2459181.59957073,14.89
2459181.6003407296,14.863
2459181.6010707295,14.85
2459181.6018107296,14.826
2459181.60257073,14.762
2459181.60332073,14.723
2459181.6040907297,14.699
2459181.60485073,14.697
2459181.6056007296,14.707
2459181.60636073,14.681
2459181.6070807297,14.7
2459181.60785073,14.707
2459181.6086107297,14.75
2459181.60936073,14.732
2459181.6101307296,14.711
2459181.6108707297,14.681
2459181.6116007296,14.652
2459181.6123407297,14.622
2459181.61310073,14.624
2459181.61384073,14.657
2459181.6146007297,14.612
2459181.6153407297,14.631
2459181.6160707297,14.665
2459181.6168107297,14.696
2459181.61755073,14.692
2459181.61830073,14.682
2459181.61904073,14.669
2459181.6197807295,14.712
2459181.62056073,14.691
2459181.6213107295,14.657
2459181.6220707297,14.632
2459181.6228407295,14.662
2459181.6236007297,14.686
2459181.62436073,14.699
2459181.6251307297,14.741
2459181.62588073,14.725
2459181.6266407296,14.723
2459181.62741073,14.702
2459181.62815073,14.682
2459181.6288907295,14.672
2459181.6296507297,14.681
2459181.6303807297,14.719
2459181.63115073,14.721
2459181.6318907295,14.743
2459181.6326507297,14.76
2459186.5903607314,14.943
2459186.591120731,14.946
2459186.591850731,14.985
2459186.5926107313,15.001
2459186.593360731,14.99
2459186.594100731,14.989
2459186.594850731,14.988
2459186.5956107313,14.993
2459186.596380731,14.991
2459186.597120731,15.085
2459186.5978807313,15.07
2459186.598620731,15.129
2459186.599380731,15.123
2459186.6001407313,15.156
2459186.6008707313,15.156
2459186.601630731,15.17
2459186.6024007313,15.173
2459186.603160731,15.132
2459186.603900731,15.093
2459186.604650731,15.153
2459186.605420731,15.14
2459186.606170731,15.081
2459186.6069307313,15.071
2459186.607690731,15.06
2459186.608420731,15.111
2459186.6091807312,15.148
2459186.609940731,15.107
2459186.6107107312,15.166
2459186.611470731,15.121
2459186.612220731,15.152
2459186.612990731,15.173
2459186.613740731,15.173
2459186.614480731,15.175
2459186.615230731,15.11
2459186.6159707312,15.14
2459186.616730731,15.155
2459186.617490731,15.143
2459186.618250731,15.173
2459186.6189807313,15.17
2459186.619750731,15.213
2459186.620490731,15.192
2459186.621250731,15.198
2459186.621990731,15.204
2459186.622740731,15.167
2459186.623510731,15.18
2459186.624270731,15.195
2459186.6250207312,15.175
2459186.625780731,15.203
2459186.626540731,15.152
2459186.627280731,15.135
2459186.6280307313,15.123
2459186.628770731,15.11
2459186.629530731,15.088
2459186.6302907313,15.125
2459186.6310207313,15.147
2459186.631780731,15.108
2459186.632510731,15.093
2459186.6332807313,15.091
2459186.634030731,15.077
2459186.634790731,15.067
2459186.635520731,15.079
2459186.636290731,15.086
2459186.637050731,15.109
2459186.637790731,15.088
2459186.6385407313,15.099
2459186.6392807313,15.057
2459186.640040731,15.083
2459186.6408007313,15.103
2459186.641560731,15.138
2459186.6423307313,15.161
2459186.6430607312,15.149
2459186.643820731,15.104
2459186.644580731,15.127
2459186.645340731,15.183
2459186.646100731,15.168
2459186.646830731,15.164
2459186.6475907313,15.176
2459186.648360731,15.232
2459186.649090731,15.142
2459186.649830731,15.181
2459186.6505907313,15.118
2459186.6513207313,15.157
2459186.652080731,15.175
2459186.652810731,15.209
2459186.6535807312,15.206
2459186.654310731,15.205
2459186.655070731,15.219
2459186.655820731,15.228
2459186.6565907313,15.232
2459186.6573207313,15.237
2459186.658070731,15.241
2459186.658830731,15.248
2459186.6595807313,15.192
2459186.660350731,15.171
2459227.2099007443,14.914
2459227.210660744,14.93
2459227.2114307443,14.942
2459227.2121807444,14.908
2459227.213010744,14.96
2459227.2137607443,14.999
2459227.214530744,15.006
2459227.2152907443,15.089
2459227.2160907444,15.058
2459227.216850744,15.07
2459227.2176207444,15.051
2459227.218380744,15.027
2459227.219190744,15.019
2459227.219960744,15.063
2459227.220720744,15.062
2459227.221480744,15.066
2459227.222290744,15.1
2459227.2230507443,15.085
2459227.223810744,15.042
2459227.224570744,15.033
2459227.225360744,15.008
2459227.2261207444,14.999
2459227.226890744,15.017
2459227.2276507444,15.03
2459227.228450744,15.061
2459227.229210744,15.08
2459227.229980744,15.111
2459227.230740744,15.062
2459227.2315507443,15.066
2459227.2323007444,15.044
2459227.2330807443,15.013
2459227.233840744,14.944
2459227.234640744,14.96
2459227.2354107443,14.969
2459227.236180744,14.904
2459227.2369307443,14.928
2459227.2377307443,14.93
2459227.238500744,14.979
2459227.2392607443,14.986
2459227.240040744,15.006
2459227.240830744,15.019
2459227.241600744,15.005
2459227.242350744,14.986
2459227.243130744,14.964
2459227.243930744,14.939
2459227.244690744,14.957
2459227.245450744,15.034
2459227.246220744,15.017
2459227.358110744,15.131
2459227.3589407443,15.139
2459227.3597407443,15.116
2459227.360520744,15.05
2459227.3613207443,15.053
2459227.3621307444,15.041
2459227.362950744,15.084
2459227.363750744,15.085
2459227.364550744,15.119
2459227.3653707444,15.113
2459227.366170744,15.161
2459227.367000744,15.179
2459227.367790744,15.168
2459227.368580744,15.119
2459227.369380744,15.083
2459227.370160744,15.117
2459227.3710407442,15.138
2459227.3718407443,15.089
2459227.3726407443,15.093
2459227.3734407444,15.113
2459227.3742407444,15.129
2459227.375070744,15.102
2459227.375860744,15.043
2459227.376660744,15.052
2459227.377440744,15.021
2459227.378240744,15.031
2459227.379140744,14.997
2459227.379930744,14.998
2459227.380730744,15.018
2459227.381520744,15.027
2459227.382320744,15.028
2459227.383140744,15.023
2459227.383930744,15.033
2459227.3847407443,15.02
2459227.385520744,15.064
2459227.386310744,15.081
2459227.3872507443,15.087
2459227.388030744,15.052
2459227.388890744,15.056
2459227.3897107444,15.105
2459227.390520744,15.109
2459227.391340744,15.121
2459227.3921407443,15.115
2459227.3929407443,15.138
2459227.3937407443,15.084
2459227.3945307443,15.068
2459227.3954407442,15.103
2459227.396230744,15.066
2459227.397020744,15.092
2459227.397800744,15.068
2459227.398600744,15.107
2459227.3994307443,15.08
2459227.4002207443,15.091
2459227.4010207443,15.126
2459227.4018107443,15.141
2459227.402640744,15.168
2459227.4035207443,15.219
2459227.4043207443,15.263
2459227.4051107443,15.238
2459227.405890744,15.285
2459227.406690744,15.355
2459227.407510744,15.364
2459227.408310744,15.352
2459227.409160744,15.429
2459227.4099407443,15.505
2459227.4107407443,15.494
2459227.411630744,15.588
2459227.412440744,15.579
2459227.4132407443,15.578
2459227.414030744,15.554
2459227.4148307443,15.562
2459227.415660744,15.522
2459227.416460744,15.38
2459227.417250744,15.433
2459227.418050744,15.363
2459227.418830744,15.341
2459227.419750744,15.271
2459227.420570744,15.225
2459227.421400744,15.206
2459227.422190744,15.188
2459227.4229807444,15.159
2459227.4238307443,15.113
2459227.4246307444,15.072
2459227.4254207443,15.109
2459227.4262207444,15.121
2459227.4270007443,15.119
2459227.427910744,15.145
2459227.4287107443,15.112
2459227.429500744,15.096
2459227.430330744,15.113
2459227.431120744,15.078
2459227.4319507442,15.1
2459227.432740744,15.052
2459227.433530744,15.061
2459227.434320744,15.108
2459227.435160744,15.048
2459227.438660744,14.894
2459227.439450744,14.896
2459227.440240744,14.902
2459227.441040744,14.885
2459227.441840744,14.893
2459227.442760744,14.844
2459227.443550744,14.912
2459227.4443807444,14.963
2459227.445190744,14.93
2459227.445990744,14.995
2459228.3581107445,14.754
2459228.3589107445,14.811
2459228.3612307445,14.774
2459228.3631407446,14.772
2459228.3651107447,14.73
2459228.3670007447,14.798
2459228.368910745,14.86
2459228.3709007446,14.811
2459228.3728007446,14.885
2459228.374850745,14.936
2459228.376740745,14.921
2459228.3786607445,14.961
2459228.3806807445,14.848
2459228.3825907446,14.84
2459228.3846407444,14.871
2459228.386530745,14.874
2459228.388420745,14.89
2459228.3904307447,14.908
2459228.392330745,14.963
2459228.394360745,14.892
2459228.3962707445,14.876
2459228.3981607445,14.797
2459228.4001407446,14.735
2459228.402000745,14.817
2459228.4040407445,14.919
2459228.4059407446,14.923
2459228.4078407446,14.901
2459228.409830745,14.921
2459228.4117507446,14.952
2459228.4137907447,14.961
2459228.4156807447,14.879
2459228.4175807447,14.826
2459228.419610745,14.855
2459228.4215207445,14.936
2459228.4235507445,14.917
2459228.4254507446,14.974
2459228.4273307445,15.034
2459228.429330745,15.037
2459228.4312407444,15.049
2459228.4332807446,15.056
2459228.4351907447,15.131
2459228.4370807447,15.189
2459228.439060745,15.095
2459228.4409707445,15.001
2459228.4430007446,14.873
2459228.4449007446,14.846
2459228.4468007446,14.728
2459230.3269007453,14.627
2459230.3277007453,14.615
2459230.3284907453,14.611
2459230.329360745,14.64
2459230.330150745,14.644
2459230.3309407453,14.648
2459230.3317307453,14.679
2459230.332510745,14.653
2459230.333330745,14.695
2459230.334130745,14.665
2459230.334920745,14.715
2459230.335720745,14.757
2459230.336510745,14.803
2459230.337390745,14.831
2459230.338180745,14.817
2459230.338970745,14.844
2459230.339760745,14.897
2459230.340550745,14.876
2459230.341380745,14.858
2459230.342170745,14.806
2459230.342950745,14.734
2459230.343740745,14.757
2459230.344530745,14.693
2459230.345410745,14.715
2459230.346210745,14.703
2459230.346990745,14.661
2459230.347780745,14.643
2459230.348580745,14.672
2459230.3494007452,14.625
2459230.350190745,14.583
2459230.350970745,14.55
2459230.351760745,14.498
2459230.352560745,14.537
2459230.353430745,14.596
2459230.354210745,14.622
2459230.355010745,14.596
2459230.355800745,14.632
2459230.356590745,14.599
2459230.357410745,14.566
2459230.358200745,14.529
2459230.358990745,14.545
2459230.359780745,14.567
2459230.360570745,14.571
2459230.3614507453,14.596
2459230.362240745,14.596
2459230.363030745,14.581
2459230.363820745,14.543
2459230.364610745,14.589
2459230.365440745,14.602
2459230.366230745,14.63
2459230.367030745,14.592
2459230.3678107453,14.641
2459230.3686107453,14.671
2459230.369490745,14.644
2459230.370290745,14.645
2459230.371080745,14.661
2459230.371860745,14.615
2459230.372660745,14.589
2459230.373490745,14.579
2459230.374270745,14.516
2459230.375070745,14.555
2459230.375860745,14.614
2459230.376640745,14.592
2459230.377560745,14.558
2459230.378350745,14.603
2459230.3791307453,14.584
2459230.3799207453,14.568
2459230.380710745,14.591
2459230.381530745,14.567
2459230.382320745,14.556
2459230.3831007453,14.521
2459230.3839007453,14.494
2459230.3846907453,14.497
2459230.385570745,14.529
2459230.386360745,14.543
2459230.3871407453,14.546
2459230.387940745,14.655
2459230.3887307453,14.667
2459230.389550745,14.693
2459230.390340745,14.665
2459230.391120745,14.663
2459230.3919107453,14.669
2459230.3927007453,14.649
2459230.393580745,14.618
2459230.3943607453,14.639
2459230.3951507453,14.712
2459230.3959407452,14.759
2459230.3967407453,14.807
2459230.397550745,14.823
2459230.398350745,14.804
2459230.3991307453,14.795
2459230.3999207453,14.792
2459230.4007207453,14.757
2459230.401590745,14.704
2459230.402390745,14.698
2459230.403180745,14.69
2459230.403970745,14.677
2459230.404770745,14.638
2459230.405580745,14.615
2459230.406380745,14.64
2459230.407170745,14.622
2459230.407950745,14.639
2459230.408750745,14.622
2459230.4096407453,14.627
2459230.4104407453,14.566
2459230.4112307453,14.598
2459230.412020745,14.501
2459230.412810745,14.571
2459230.413640745,14.654
2459230.414420745,14.573
2459230.415220745,14.564
2459230.416010745,14.578
2459230.416810745,14.631
2459230.417680745,14.682
2459230.418460745,14.741
2459230.419260745,14.761
2459230.420050745,14.757
2459230.420920745,14.811
2459230.421740745,14.741
2459230.422520745,14.735
2459230.423310745,14.646
2459230.424100745,14.682
2459230.424900745,14.63
2459230.425780745,14.605
2459230.426560745,14.584
2459230.427360745,14.584
2459230.428150745,14.584
2459230.428940745,14.613
2459230.4297607453,14.643
2459230.430550745,14.624
2459230.431330745,14.622
2459230.432120745,14.615
2459230.432910745,14.665
2459230.433790745,14.591
2459230.434570745,14.623
2459230.435370745,14.617
2459230.436160745,14.603
2459230.436950745,14.624
2459230.4377807453,14.636
2459230.4385707453,14.627
2459230.439350745,14.672
2459230.440140745,14.644
2459230.440930745,14.651
2459230.441800745,14.607
2459230.442590745,14.658
2459230.443380745,14.63
2459230.444170745,14.627
2459232.3263407457,14.913
2459232.3271407457,14.906
2459232.3280707453,14.912
2459232.3288607458,14.891
2459232.3296507457,14.839
2459232.3304507458,14.844
2459232.3312407457,14.813
2459232.3320607455,14.844
2459232.3328607455,14.847
2459232.3336507455,14.87
2459232.3344507455,14.878
2459232.3352407455,14.842
2459232.336140746,14.821
2459232.3369207457,14.815
2459232.3377107456,14.795
2459232.3385107457,14.798
2459232.3393007456,14.801
2459232.3401307454,14.814
2459232.3409307455,14.816
2459232.3417107454,14.809
2459232.3425107454,14.858
2459232.3433007454,14.846
2459232.3441807455,14.838
2459232.3449807456,14.784
2459232.3457707455,14.812
2459232.3465607455,14.873
2459232.3473507455,14.906
2459232.3481807457,14.9
2459232.3489807458,14.863
2459232.3497707457,14.876
2459232.3505607457,14.866
2459232.3513607457,14.853
2459232.3522507455,14.898
2459232.3530507456,14.83
2459232.3538307454,14.855
2459232.3546207454,14.769
2459232.3554207454,14.751
2459232.3562407456,14.777
2459232.3570407457,14.806
2459232.3578407457,14.837
2459232.3586407457,14.943
2459232.3594307457,14.945
2459232.3603407457,14.947
2459232.3611407457,14.929
2459232.3619207456,14.918
2459232.3627207456,14.952
2459232.3635207457,14.902
2459232.3643507455,14.925
2459232.3651407454,14.905
2459232.3659407455,14.9
2459232.3667307454,14.944
2459232.3675207454,14.898
2459232.368430746,14.851
2459232.3692307454,14.841
2459232.370020746,14.863
2459232.3708107457,14.825
2459232.371610746,14.798
2459232.3724307455,14.756
2459232.3732307456,14.759
2459232.3740207455,14.793
2459232.3748207456,14.781
2459232.3756107455,14.809
2459232.3764807456,14.849
2459232.3772907457,14.869
2459232.3780807457,14.874
2459232.3788807457,14.92
2459232.379680746,14.976
2459232.3805007455,14.953
2459232.3812907455,14.973
2459232.3820807454,14.933
2459232.3828707454,15.026
2459232.3836607453,15.005
2459232.3845507456,15.139
2459232.3853407456,15.197
2459232.3861207454,15.3
2459232.3869207455,15.348
2459232.3877107454,15.36
2459232.3885307456,15.339
2459232.3893207456,15.388
2459232.3901207456,15.433
2459232.3909207457,15.386
2459232.3917007456,15.296
2459232.3925907454,15.17
2459232.3933907454,15.08
2459232.3941807454,15.028
2459232.394970746,15.027
2459232.3957707454,14.969
2459232.3966007456,14.971
2459232.3974007457,14.942
2459232.3982007457,14.949
2459232.3989807456,14.862
2459232.3997807456,14.914
2459232.4007007456,14.911
2459232.4014807455,14.919
2459232.4022807456,14.857
2459232.4030707455,14.818
2459232.4038707456,14.853
2459232.4047007454,14.831
2459232.405490746,14.885
2459232.4062907454,14.803
2459232.407080746,14.8
2459232.4078707458,14.714
2459232.4088807455,14.692
2459232.4096807456,14.679
2459232.4104607455,14.662
2459232.4112507454,14.705
2459232.4120507454,14.648
2459232.4128707456,14.635
2459232.4136707457,14.64
2459232.4144707457,14.641
2459232.4152607457,14.649
2459232.4160507456,14.646
2459232.4169507455,14.624
2459232.4177307454,14.643
2459232.4185307454,14.641
2459232.4193207454,14.734
2459232.4201107454,14.664
2459232.4209307455,14.765
2459232.4217407457,14.765
2459232.4225407457,14.777
2459232.4233207456,14.735
2459232.4241107455,14.742
2459232.4250107454,14.897
2459232.4258007454,14.876
2459232.4266007454,14.908
2459232.4273907454,14.944
2459232.4281807453,14.965
2459232.4290107456,14.978
2459232.4298007456,14.941
2459232.4305907455,14.908
2459232.4313907456,14.943
2459232.4330907455,14.888
2459232.4338807454,14.866
2459232.4346807455,14.947
2459232.4354607454,14.971
2459232.4362607454,14.871
2459232.4372107456,14.864
2459232.4380907454,14.912
2459232.4389507454,14.899
2459232.4398207455,14.92
2459232.4406707454,14.847
2459232.4415607457,14.948
2459232.4423507457,14.947
2459232.4431507457,14.884
2459232.4439607454,14.934
2459232.444750746,14.924
2459438.7939307294,15.029
2459438.7948307293,14.959
2459438.795740729,14.971
2459438.7966307295,14.929
2459438.7975307293,14.92
2459438.798430729,14.884
2459438.799340729,14.881
